Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Player Link_,Player ID_,Competition
174,Joey Jacobs,NED,DF,Almere City,23-273,2000,8.5,2.35,1.53,1.53,0.82,0.00,1.53,2.47,61.9,0.94,0.47,0.12,0.35,1.65,4.00,2.94,0.00,https://fbref.com/en/players/9c5d3a7a/Joey-Jacobs,9c5d3a7a,Eredivisie
175,Alireza Jahanbakhsh,IRN,"FW,MF",Feyenoord,30-150,1993,3.0,4.00,2.67,2.00,1.33,0.67,1.67,2.67,62.5,1.00,1.67,0.00,1.67,1.00,5.00,0.67,0.00,https://fbref.com/en/players/08452314/Alireza-Jahanbakhsh,08452314,Eredivisie
176,Dean James,NED,DF,Go Ahead Eag,23-253,2000,0.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,https://fbref.com/en/players/7005fd4c/Dean-James,7005fd4c,Eredivisie
177,Victor Jensen,DEN,MF,Utrecht,23-334,2000,8.3,2.17,1.20,1.08,0.96,0.12,0.60,1.08,55.6,0.48,0.60,0.24,0.36,0.48,2.65,0.96,0.00,https://fbref.com/en/players/97b2279d/Victor-Jensen,97b2279d,Eredivisie
178,Divaio Jhaïr-Bobson,NED,"DF,FW",Zwolle,19-336,2004,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.67,0.00,1.67,0.00,0.00,0.00,0.00,https://fbref.com/en/players/fa607a8d/Divaio-Jhair-Bobson,fa607a8d,Eredivisie
179,Darius Johnson,GRN,"FW,MF",Volendam,23-299,2000,5.3,1.32,1.13,0.38,0.75,0.19,0.57,1.89,30.0,1.32,1.13,0.00,1.13,0.57,1.89,1.13,0.00,https://fbref.com/en/players/9f7f84be/Darius-Johnson,9f7f84be,Eredivisie
180,Miliano Jonathans,NED,"MF,FW",Vitesse,19-278,2004,1.0,1.00,1.00,1.00,0.00,0.00,1.00,3.00,33.3,2.00,2.00,0.00,2.00,1.00,2.00,0.00,0.00,https://fbref.com/en/players/32dd5ce9/Miliano-Jonathans,32dd5ce9,Eredivisie
181,Luuk de Jong,NED,FW,PSV Eindhoven,33-134,1990,13.7,1.17,0.66,0.29,0.51,0.36,0.29,0.73,40.0,0.44,1.02,0.22,0.80,0.07,1.24,0.88,0.00,https://fbref.com/en/players/abb3bb95/Luuk-de-Jong,abb3bb95,Eredivisie
182,Mauro Júnior,BRA,MF,PSV Eindhoven,24-247,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a29e5244/Mauro-Junior,a29e5244,Eredivisie
183,Ibrahim El Kadiri,NED,FW,Volendam,21-350,2002,0.9,2.22,2.22,1.11,0.00,1.11,2.22,4.44,50.0,2.22,2.22,0.00,2.22,0.00,2.22,1.11,0.00,https://fbref.com/en/players/1ec32b33/Ibrahim-El-Kadiri,1ec32b33,Eredivisie
184,Jochem van de Kamp,NED,"DF,MF",Almere City,20-067,2003,9.1,2.42,1.65,1.10,0.88,0.44,1.43,2.86,50.0,1.43,1.21,0.33,0.88,1.32,3.74,1.76,0.00,https://fbref.com/en/players/9d00bcd3/Jochem-van-de-Kamp,9d00bcd3,Eredivisie
185,Daniel Karlsbakk,NOR,"FW,MF",Heerenveen,20-276,2003,2.2,1.82,1.36,0.91,0.45,0.45,0.91,1.82,50.0,0.91,1.36,0.00,1.36,0.45,2.27,0.45,0.00,https://fbref.com/en/players/3cedae52/Daniel-Karlsbakk,3cedae52,Eredivisie
186,Souffian El Karouani,MAR,DF,Utrecht,23-081,2000,9.7,2.78,2.06,1.75,0.93,0.10,1.34,2.06,65.0,0.72,0.72,0.21,0.52,0.52,3.30,3.09,0.00,https://fbref.com/en/players/2e5a31cb/Souffian-El-Karouani,2e5a31cb,Eredivisie
187,Denso Kasius,NED,DF,AZ Alkmaar,21-094,2002,2.3,3.04,2.61,1.74,0.87,0.43,2.17,4.35,50.0,2.17,2.61,0.43,2.17,1.74,4.78,2.17,0.00,https://fbref.com/en/players/7ae36711/Denso-Kasius,7ae36711,Eredivisie
188,Sam Kersten,NED,DF,Zwolle,25-343,1998,16.0,2.00,1.38,1.56,0.38,0.06,0.94,1.63,57.7,0.69,1.44,0.81,0.63,1.75,3.75,4.44,0.00,https://fbref.com/en/players/16ca1157/Sam-Kersten,16ca1157,Eredivisie
189,Yann Kitala,,FW,Almere City,25-274,1998,4.5,0.67,0.44,0.00,0.44,0.22,0.22,0.44,50.0,0.22,0.67,0.00,0.67,0.00,0.67,0.44,0.00,https://fbref.com/en/players/690f7a7b/Yann-Kitala,690f7a7b,Eredivisie
190,Joshua Kitolano,NOR,MF,Sparta R'dam,22-158,2001,15.5,1.23,0.84,0.45,0.65,0.13,0.58,1.42,40.9,0.84,1.16,0.58,0.58,0.32,1.55,1.42,0.13,https://fbref.com/en/players/5186dfbf/Joshua-Kitolano,5186dfbf,Eredivisie
191,Mathias Kjølø,NOR,MF,Twente,22-195,2001,12.4,1.05,0.56,0.24,0.65,0.16,0.81,1.05,76.9,0.24,0.81,0.16,0.65,0.97,2.02,1.29,0.00,https://fbref.com/en/players/4066ff66/Mathias-Kjolo,4066ff66,Eredivisie
192,Davy Klaassen,NED,MF,Ajax,30-321,1993,0.7,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.0,1.43,0.00,0.00,0.00,1.43,1.43,0.00,0.00,https://fbref.com/en/players/15fd5593/Davy-Klaassen,15fd5593,Eredivisie
193,Sean Klaiber,SUR,DF,Utrecht,29-161,1994,1.1,6.36,6.36,3.64,1.82,0.91,4.55,5.45,83.3,0.91,0.00,0.00,0.00,0.00,6.36,2.73,0.00,https://fbref.com/en/players/f4ceb85b/Sean-Klaiber,f4ceb85b,Eredivisie
194,Flip Klomp,NED,MF,Volendam,22-082,2001,0.4,7.50,7.50,5.00,2.50,0.00,5.00,7.50,66.7,2.50,0.00,0.00,0.00,0.00,7.50,2.50,0.00,https://fbref.com/en/players/26d759de/Flip-Klomp,26d759de,Eredivisie
195,Mats Köhlert,GER,DF,Heerenveen,25-251,1998,16.0,1.31,0.88,0.88,0.38,0.06,0.63,1.69,37.0,1.06,0.88,0.38,0.50,1.31,2.63,1.75,0.00,https://fbref.com/en/players/3015d86e/Mats-Kohlert,3015d86e,Eredivisie
196,Peer Koopmeiners,NED,MF,Almere City,23-249,2000,15.8,3.23,2.28,1.27,1.77,0.19,1.33,2.72,48.8,1.39,2.09,0.63,1.46,1.52,4.75,3.04,0.00,https://fbref.com/en/players/83454d60/Peer-Koopmeiners,83454d60,Eredivisie
197,Kacper Kozłowski,POL,"MF,FW",Vitesse,20-084,2003,9.4,1.60,0.96,0.64,0.64,0.32,0.21,1.17,18.2,0.96,1.38,0.11,1.28,0.74,2.34,0.74,0.00,https://fbref.com/en/players/3ece036c/Kacper-Kozlowski,3ece036c,Eredivisie
198,Joris Kramer,NED,DF,Go Ahead Eag,27-159,1996,12.0,1.00,0.58,0.58,0.42,0.00,0.50,0.83,60.0,0.33,1.67,1.17,0.50,1.17,2.17,6.67,0.00,https://fbref.com/en/players/04e82fa0/Joris-Kramer,04e82fa0,Eredivisie
199,Michiel Kramer,NED,FW,RKC Waalwijk,35-036,1988,15.4,0.19,0.13,0.00,0.19,0.00,0.00,0.26,0.0,0.26,0.19,0.06,0.13,0.00,0.19,1.30,0.00,https://fbref.com/en/players/f175ca0a/Michiel-Kramer,f175ca0a,Eredivisie
200,Bas Kuipers,NED,DF,Go Ahead Eag,29-144,1994,16.0,1.75,0.88,0.88,0.69,0.19,1.25,2.19,57.1,0.94,1.06,0.50,0.56,1.00,2.75,2.50,0.00,https://fbref.com/en/players/149b617e/Bas-Kuipers,149b617e,Eredivisie
201,Garang Kuol,AUS,"FW,MF",Volendam,19-115,2004,7.2,1.67,0.69,0.97,0.28,0.42,1.11,2.22,50.0,1.11,1.39,0.00,1.39,0.14,1.81,0.14,0.14,https://fbref.com/en/players/a8a80be7/Garang-Kuol,a8a80be7,Eredivisie
202,Dave Kwakman,NED,MF,AZ Alkmaar,19-154,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/2cc959a8/Dave-Kwakman,2cc959a8,Eredivisie
203,Rajiv van La Parra,NED,FW,Almere City,32-218,1991,12.2,0.90,0.66,0.33,0.25,0.33,0.08,0.66,12.5,0.57,0.82,0.16,0.66,0.00,0.90,0.33,0.00,https://fbref.com/en/players/1931bde9/Rajiv-van-La-Parra,1931bde9,Eredivisie
204,Zakaria Labyad,MAR,"MF,FW",Utrecht,30-305,1993,3.1,1.29,0.65,0.65,0.65,0.00,0.00,0.97,0.0,0.97,0.65,0.00,0.65,0.65,1.94,0.65,0.00,https://fbref.com/en/players/ebc56869/Zakaria-Labyad,ebc56869,Eredivisie
205,Mayckel Lahdo,SWE,FW,AZ Alkmaar,21-009,2002,5.9,1.86,1.02,0.68,1.19,0.00,1.36,1.86,72.7,0.51,1.19,0.00,1.19,0.17,2.03,0.34,0.00,https://fbref.com/en/players/6b390f32/Mayckel-Lahdo,6b390f32,Eredivisie
206,Thomas Lam,FIN,"DF,MF",Zwolle,30-021,1993,12.7,1.02,0.47,0.94,0.08,0.00,0.94,1.50,63.2,0.55,0.87,0.71,0.16,0.79,1.81,5.12,0.00,https://fbref.com/en/players/e7fea51e/Thomas-Lam,e7fea51e,Eredivisie
207,Lazaros Lamprou,GRE,"FW,MF",Excelsior,26-020,1997,9.5,0.95,0.84,0.53,0.42,0.00,0.21,0.84,25.0,0.63,1.05,0.00,1.05,0.53,1.47,0.95,0.00,https://fbref.com/en/players/42e1ea60/Lazaros-Lamprou,42e1ea60,Eredivisie
208,Tygo Land,NED,MF,PSV Eindhoven,17-362,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bd448460/Tygo-Land,bd448460,Eredivisie
209,Noa Lang,NED,"FW,MF",PSV Eindhoven,24-205,1999,5.4,0.19,0.19,0.00,0.00,0.19,0.00,0.56,0.0,0.56,0.74,0.00,0.74,0.19,0.37,0.37,0.00,https://fbref.com/en/players/8e034340/Noa-Lang,8e034340,Eredivisie
210,Tobias Lauritsen,NOR,FW,Sparta R'dam,26-131,1997,14.5,0.48,0.21,0.21,0.07,0.21,0.21,0.62,33.3,0.41,0.69,0.07,0.62,0.00,0.48,1.10,0.00,https://fbref.com/en/players/d266f8c9/Tobias-Lauritsen,d266f8c9,Eredivisie
211,Marko Lazetić,SRB,"FW,DF",Fortuna Sittard,19-351,2004,2.0,1.00,0.50,0.50,0.00,0.50,0.50,2.50,20.0,2.00,0.50,0.00,0.50,0.00,1.00,1.00,0.00,https://fbref.com/en/players/93088fbb/Marko-Lazetic,93088fbb,Eredivisie
212,Luke Le Roux,RSA,MF,Volendam,23-304,2000,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,3.33,6.67,0.00,0.00,0.00,0.00,https://fbref.com/en/players/e30117aa/Luke-Le-Roux,e30117aa,Eredivisie
213,Yannick Leliendal,NED,DF,Utrecht,21-260,2002,5.5,2.55,1.27,1.45,0.91,0.18,1.82,3.27,55.6,1.45,0.73,0.18,0.55,1.27,3.82,4.00,0.00,https://fbref.com/en/players/c8ecc3d9/Yannick-Leliendal,c8ecc3d9,Eredivisie
214,Julian Lelieveld,NED,DF,RKC Waalwijk,26-045,1997,14.7,2.99,2.11,2.11,0.68,0.20,1.84,3.61,50.9,1.77,1.22,0.07,1.16,0.68,3.67,2.24,0.14,https://fbref.com/en/players/fa7e8a83/Julian-Lelieveld,fa7e8a83,Eredivisie
215,Isac Lidberg,SWE,FW,Utrecht,25-122,1998,6.3,0.48,0.16,0.00,0.32,0.16,0.00,0.16,0.0,0.16,0.79,0.00,0.79,0.00,0.48,0.79,0.00,https://fbref.com/en/players/2eeae3a7/Isac-Lidberg,2eeae3a7,Eredivisie
216,Anthony Limbombe,BEL,FW,Almere City,29-177,1994,2.0,0.50,0.00,0.00,0.50,0.00,0.50,1.00,50.0,0.50,0.00,0.00,0.00,0.50,1.00,0.00,0.00,https://fbref.com/en/players/ccee698e/Anthony-Limbombe,ccee698e,Eredivisie
217,Bryan Limbombe,BEL,"FW,MF",Heracles Almelo,22-239,2001,8.4,0.48,0.36,0.12,0.12,0.24,0.24,0.95,25.0,0.71,0.83,0.00,0.83,0.24,0.71,0.36,0.00,https://fbref.com/en/players/1b6c663e/Bryan-Limbombe,1b6c663e,Eredivisie
218,Ondřej Lingr,CZE,"FW,MF",Feyenoord,25-093,1998,1.0,1.00,0.00,0.00,1.00,0.00,1.00,1.00,100.0,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,https://fbref.com/en/players/66a7effe/Ondrej-Lingr,66a7effe,Eredivisie
219,Evert Linthorst,NED,MF,Go Ahead Eag,23-311,2000,11.4,1.93,0.96,0.70,0.96,0.26,1.23,2.28,53.8,1.05,1.14,0.61,0.53,1.58,3.51,3.77,0.00,https://fbref.com/en/players/baa31f3d/Evert-Linthorst,baa31f3d,Eredivisie
220,Enric Llansana,NED,"MF,DF",Go Ahead Eag,22-271,2001,5.1,3.53,1.76,1.76,0.98,0.78,1.96,2.75,71.4,0.78,1.96,0.59,1.37,0.78,4.31,1.76,0.00,https://fbref.com/en/players/6f095aa4/Enric-Llansana,6f095aa4,Eredivisie
221,Chris Lokesa,BEL,"MF,FW",RKC Waalwijk,19-062,2004,8.1,1.85,0.86,0.49,0.49,0.86,0.25,1.23,20.0,0.99,0.62,0.00,0.62,0.49,2.35,0.74,0.00,https://fbref.com/en/players/f80083c8/Chris-Lokesa,f80083c8,Eredivisie
222,Marcos López,PER,DF,Feyenoord,24-049,1999,1.6,0.63,0.63,0.00,0.63,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,https://fbref.com/en/players/9b3ab988/Marcos-Lopez,9b3ab988,Eredivisie
223,Hirving Lozano,MEX,"FW,MF",PSV Eindhoven,28-162,1995,6.8,1.76,1.18,0.59,1.03,0.15,0.29,1.18,25.0,0.88,1.03,0.15,0.88,0.88,2.65,0.29,0.00,https://fbref.com/en/players/a69e4806/Hirving-Lozano,a69e4806,Eredivisie
224,Thierry Lutonda,BEL,DF,RKC Waalwijk,23-073,2000,2.5,2.40,1.60,2.00,0.00,0.40,0.80,2.00,40.0,1.20,0.40,0.00,0.40,1.60,4.00,4.40,0.00,https://fbref.com/en/players/22367f92/Thierry-Lutonda,22367f92,Eredivisie
225,Christopher Mamengi,NED,"DF,FW",Almere City,22-280,2001,0.8,5.00,2.50,5.00,0.00,0.00,1.25,2.50,50.0,1.25,5.00,2.50,2.50,5.00,10.0,7.50,0.00,https://fbref.com/en/players/64921e21/Christopher-Mamengi,64921e21,Eredivisie
226,Million Manhoef,NED,FW,Vitesse,22-005,2002,13.4,1.87,0.82,1.12,0.60,0.15,0.52,1.12,46.7,0.60,0.45,0.00,0.45,0.15,2.01,0.30,0.00,https://fbref.com/en/players/3fa733bc/Million-Manhoef,3fa733bc,Eredivisie
227,Sivert Mannsverk,NOR,MF,Ajax,21-245,2002,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,https://fbref.com/en/players/773e16b9/Sivert-Mannsverk,773e16b9,Eredivisie
228,Richonell Margaret,NED,"FW,MF",RKC Waalwijk,23-123,2000,3.5,2.00,0.86,0.86,0.29,0.86,0.86,2.29,37.5,1.43,1.43,0.00,1.43,0.86,2.86,0.29,0.00,https://fbref.com/en/players/7044f85d/Richonell-Margaret,7044f85d,Eredivisie
229,Pedro David Rosendo Marques,POR,FW,NEC Nijmegen,25-258,1998,0.5,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,https://fbref.com/en/players/717f39e8/Pedro-David-Rosendo-Marques,717f39e8,Eredivisie
230,Ar'jany Martha,NED,DF,Ajax,20-126,2003,5.5,3.45,1.64,2.18,0.91,0.36,1.82,3.64,50.0,1.82,1.09,0.18,0.91,1.27,4.73,2.00,0.00,https://fbref.com/en/players/364f602a/Arjany-Martha,364f602a,Eredivisie
231,Bruno Martins Indi,NED,DF,AZ Alkmaar,31-334,1992,5.9,0.85,0.34,0.51,0.34,0.00,0.17,0.17,100.0,0.00,1.19,1.02,0.17,1.02,1.86,2.03,0.00,https://fbref.com/en/players/7bc34048/Bruno-Martins-Indi,7bc34048,Eredivisie
232,Magnus Mattsson,DEN,MF,NEC Nijmegen,24-317,1999,16.0,1.88,1.00,0.69,0.56,0.63,0.44,1.75,25.0,1.31,1.38,0.13,1.25,0.69,2.56,0.88,0.00,https://fbref.com/en/players/3a089320/Magnus-Mattsson,3a089320,Eredivisie
233,Robin Maulun,FRA,"MF,FW",Volendam,27-046,1996,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,https://fbref.com/en/players/b1940817/Robin-Maulun,b1940817,Eredivisie
234,Loïc Mbe Soh,FRA,DF,Almere City,22-209,2001,10.0,0.90,0.50,0.50,0.40,0.00,0.70,1.00,70.0,0.30,1.00,0.80,0.20,0.90,1.80,3.50,0.10,https://fbref.com/en/players/8f534f8e/Loic-Mbe-Soh,8f534f8e,Eredivisie
235,Xavier Mbuyamba,NED,DF,Volendam,22-008,2001,4.5,2.22,0.67,1.11,0.89,0.22,1.33,1.56,85.7,0.22,1.56,0.22,1.33,1.78,4.00,5.78,0.00,https://fbref.com/en/players/8fc43595/Xavier-Mbuyamba,8fc43595,Eredivisie
236,Jakov Medić,CRO,DF,Ajax,25-123,1998,3.2,0.94,0.63,0.63,0.31,0.00,0.31,0.94,33.3,0.63,0.94,0.63,0.31,0.63,1.56,1.88,0.31,https://fbref.com/en/players/5f5ebdae/Jakov-Medic,5f5ebdae,Eredivisie
237,Mexx Meerdink,NED,FW,AZ Alkmaar,20-168,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4d5f6b4a/Mexx-Meerdink,4d5f6b4a,Eredivisie
238,Aaron Meijers,NED,DF,RKC Waalwijk,36-072,1987,13.2,2.27,0.91,1.36,0.76,0.15,1.14,3.03,37.5,1.89,1.36,0.45,0.91,1.14,3.41,2.58,0.00,https://fbref.com/en/players/3cd63173/Aaron-Meijers,3cd63173,Eredivisie
239,Rick Meijssen,NED,"DF,FW",Sparta R'dam,21-318,2002,2.3,1.30,0.43,0.87,0.43,0.00,1.30,1.74,75.0,0.43,3.04,2.17,0.87,0.43,1.74,5.65,0.00,https://fbref.com/en/players/86a3a76d/Rick-Meijssen,86a3a76d,Eredivisie
240,Raz Meir,ISR,DF,RKC Waalwijk,27-039,1996,0.5,2.00,2.00,2.00,0.00,0.00,2.00,2.00,100.0,0.00,2.00,0.00,2.00,2.00,4.00,0.00,0.00,https://fbref.com/en/players/38f8ce7f/Raz-Meir,38f8ce7f,Eredivisie
241,Julien Mesbahi,NED,DF,Twente,17-342,2006,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,10.0,0.00,10.0,0.00,0.00,10.0,0.00,https://fbref.com/en/players/ada82896/Julien-Mesbahi,ada82896,Eredivisie
242,Metinho,BRA,MF,Sparta R'dam,20-260,2003,2.4,2.50,1.67,1.25,1.25,0.00,1.25,3.33,37.5,2.08,0.83,0.42,0.42,0.83,3.33,1.25,0.00,https://fbref.com/en/players/c2f5b9e6/Metinho,c2f5b9e6,Eredivisie
243,Melle Meulensteen,NED,MF,Vitesse,24-188,1999,13.3,1.95,0.90,0.90,0.53,0.53,0.83,1.80,45.8,0.98,1.65,0.53,1.13,1.65,3.61,1.73,0.08,https://fbref.com/en/players/dbd869a1/Melle-Meulensteen,dbd869a1,Eredivisie
244,Daryl van Mieghem,NED,MF,Volendam,34-034,1989,1.7,1.18,0.00,0.00,1.18,0.00,0.00,0.59,0.0,0.59,0.00,0.00,0.00,0.00,1.18,0.00,0.00,https://fbref.com/en/players/b92e54dc/Daryl-van-Mieghem,b92e54dc,Eredivisie
245,Djordje Mihailovic,USA,MF,AZ Alkmaar,25-059,1998,3.1,2.90,1.94,0.97,1.61,0.32,1.29,2.26,57.1,0.97,0.65,0.00,0.65,0.97,3.87,0.32,0.00,https://fbref.com/en/players/83cf9719/Djordje-Mihailovic,83cf9719,Eredivisie
246,Sven Mijnans,NED,MF,AZ Alkmaar,23-305,2000,10.9,2.39,1.47,0.83,1.10,0.46,1.19,2.57,46.4,1.38,2.11,0.09,2.02,1.01,3.39,1.65,0.00,https://fbref.com/en/players/3e02d0f9/Sven-Mijnans,3e02d0f9,Eredivisie
247,Georges Mikautadze,GEO,"MF,FW",Ajax,23-069,2000,2.6,0.38,0.00,0.38,0.00,0.00,0.00,1.15,0.0,1.15,0.38,0.00,0.38,0.00,0.38,0.77,0.00,https://fbref.com/en/players/4788cb6b/Georges-Mikautadze,4788cb6b,Eredivisie
248,Antoni Milambo,NED,"MF,FW",Feyenoord,18-280,2005,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,1.11,0.00,1.11,0.00,0.00,1.11,0.00,https://fbref.com/en/players/b05f4787/Antoni-Milambo,b05f4787,Eredivisie
249,David Min,NED,"FW,MF",RKC Waalwijk,24-199,1999,5.4,0.37,0.00,0.00,0.19,0.19,0.00,1.11,0.0,1.11,0.37,0.19,0.19,0.56,0.93,0.74,0.00,https://fbref.com/en/players/f6f3699e/David-Min,f6f3699e,Eredivisie
250,Yankuba Minteh,GAM,FW,Feyenoord,19-170,2004,6.3,3.49,1.90,1.75,0.79,0.95,0.95,2.06,46.2,1.11,1.43,0.00,1.43,0.48,3.97,0.63,0.00,https://fbref.com/en/players/c3cf087d/Yankuba-Minteh,c3cf087d,Eredivisie
251,Damon Mirani,NED,"MF,DF",Volendam,27-240,1996,15.5,1.68,0.90,1.10,0.52,0.06,0.84,1.81,46.4,0.97,1.87,1.03,0.84,1.29,2.97,5.35,0.06,https://fbref.com/en/players/788a5c8d/Damon-Mirani,788a5c8d,Eredivisie
252,Kudus Mohammed,GHA,"FW,MF",Ajax,23-159,2000,2.0,1.00,1.00,0.50,0.00,0.50,0.00,1.50,0.0,1.50,2.00,0.00,2.00,0.50,1.50,1.50,0.00,https://fbref.com/en/players/b62878a5/Kudus-Mohammed,b62878a5,Eredivisie
253,Robert Mühren,NED,FW,Volendam,34-235,1989,10.6,0.57,0.28,0.38,0.00,0.19,0.28,0.38,75.0,0.09,0.28,0.00,0.28,0.47,1.04,0.57,0.00,https://fbref.com/en/players/6d5628c2/Robert-Muhren,6d5628c2,Eredivisie
254,Jeremy van Mullem,NED,MF,Sparta R'dam,24-296,1999,0.8,2.50,0.00,2.50,0.00,0.00,0.00,1.25,0.0,1.25,1.25,0.00,1.25,0.00,2.50,2.50,0.00,https://fbref.com/en/players/34903660/Jeremy-van-Mullem,34903660,Eredivisie
255,Derry Murkin,ENG,DF,Volendam,24-165,1999,2.0,2.50,1.00,1.50,1.00,0.00,1.00,3.00,33.3,2.00,1.00,0.00,1.00,2.00,4.50,3.50,0.00,https://fbref.com/en/players/8f009fda/Derry-Murkin,8f009fda,Eredivisie
256,David Møller Wolfe,NOR,DF,AZ Alkmaar,21-260,2002,14.4,1.67,0.97,0.97,0.28,0.42,0.69,1.46,47.6,0.76,0.83,0.21,0.63,1.53,3.19,1.46,0.00,https://fbref.com/en/players/9affc5f2/David-Moller-Wolfe,9affc5f2,Eredivisie
257,Younes Namli,DEN,"FW,MF",Zwolle,29-202,1994,15.2,1.51,0.72,0.66,0.39,0.46,0.99,1.84,53.6,0.86,1.25,0.07,1.18,0.46,1.97,0.72,0.00,https://fbref.com/en/players/1a672e2d/Younes-Namli,1a672e2d,Eredivisie
258,Abdenego Nankishi,GER,FW,Heracles Almelo,21-186,2002,3.9,3.33,2.05,1.79,0.77,0.77,1.79,2.82,63.6,1.03,1.03,0.00,1.03,0.26,3.59,0.26,0.00,https://fbref.com/en/players/da19001d/Abdenego-Nankishi,da19001d,Eredivisie
259,Gerrit Nauber,GER,DF,Go Ahead Eag,31-270,1992,6.8,0.74,0.15,0.15,0.44,0.15,0.44,1.18,37.5,0.74,2.50,2.06,0.44,1.03,1.76,5.74,0.00,https://fbref.com/en/players/a72ead5e/Gerrit-Nauber,a72ead5e,Eredivisie
260,Noah Naujoks,NED,MF,Excelsior,21-251,2002,3.6,2.22,1.39,1.11,1.11,0.00,0.83,1.94,42.9,1.11,1.39,0.28,1.11,0.83,3.06,1.94,0.00,https://fbref.com/en/players/7ed4b1dc/Noah-Naujoks,7ed4b1dc,Eredivisie
261,Imran Nazih,MAR,MF,Volendam,17-348,2006,0.7,2.86,0.00,1.43,1.43,0.00,2.86,4.29,66.7,1.43,1.43,0.00,1.43,0.00,2.86,0.00,0.00,https://fbref.com/en/players/450abe8a/Imran-Nazih,450abe8a,Eredivisie
