Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Player Link_,Player ID_,Competition
1,Rodrigo Abascal,URU,DF,Boavista,29-359,1994,12.7,0.24,0.00,0.00,0.87,0.24,0.00,0.71,1.26,0.71,0.00,0.00,0.08,5.20,1.26,0.79,61.5,https://fbref.com/en/players/088ae0d1/Rodrigo-Abascal,088ae0d1,Primeira Liga
2,Issah Abbas,GHA,"MF,FW",Chaves,25-104,1998,3.1,0.32,0.00,0.00,2.58,2.90,0.32,2.90,0.00,0.00,0.00,0.00,0.00,2.58,0.32,0.65,33.3,https://fbref.com/en/players/2590ddf7/Issah-Abbas,2590ddf7,Primeira Liga
3,Antonio Adán,ESP,GK,Sporting CP,36-240,1987,16.0,0.06,0.00,0.00,0.06,0.13,0.00,0.06,0.00,0.00,0.00,0.06,0.00,0.88,0.06,0.00,100.0,https://fbref.com/en/players/65d62814/Antonio-Adan,65d62814,Primeira Liga
4,Dennis Adeniran,ENG,MF,Portimonense,25-006,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,https://fbref.com/en/players/506eff98/Dennis-Adeniran,506eff98,Primeira Liga
5,Martin Agirregabiria,ESP,DF,Famalicão,27-243,1996,7.6,0.39,0.00,0.00,1.97,0.53,0.26,4.87,1.18,1.97,0.00,0.00,0.00,5.92,1.05,1.05,50.0,https://fbref.com/en/players/355c883a/Martin-Agirregabiria,355c883a,Primeira Liga
6,Salvador Agra,POR,"DF,FW",Boavista,32-058,1991,12.7,0.08,0.00,0.00,1.50,1.50,0.24,7.32,0.79,0.55,0.00,0.00,0.00,5.20,0.08,0.55,12.5,https://fbref.com/en/players/a130741a/Salvador-Agra,a130741a,Primeira Liga
7,Matheus Aiás,BRA,"MF,FW",Moreirense,27-008,1996,0.7,0.00,0.00,0.00,1.43,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.71,0.00,2.86,0.0,https://fbref.com/en/players/3ac4ee49/Matheus-Aias,3ac4ee49,Primeira Liga
8,Alan,BRA,MF,Moreirense,23-306,2000,13.3,0.23,0.00,0.00,2.48,1.80,0.15,5.71,0.15,1.28,0.00,0.00,0.00,4.89,0.23,0.98,18.8,https://fbref.com/en/players/b35de685/Alan,b35de685,Primeira Liga
9,Rafael Alcobia,POR,DF,Portimonense,20-200,2003,1.3,0.00,0.00,0.00,0.77,1.54,0.00,0.00,0.00,2.31,0.00,0.00,0.00,3.85,0.00,1.54,0.0,https://fbref.com/en/players/4d557d54/Rafael-Alcobia,4d557d54,Primeira Liga
10,Alemão,BRA,DF,Portimonense,21-063,2002,12.9,0.47,0.00,0.00,1.24,0.62,0.16,0.00,1.01,1.47,0.00,0.08,0.00,4.81,1.86,1.16,61.5,https://fbref.com/en/players/a23b8218/Alemao,a23b8218,Primeira Liga
11,Ali Alipour,IRN,FW,Gil Vicente FC,28-058,1995,1.7,0.00,0.00,0.00,0.59,1.18,2.35,1.76,0.00,0.00,0.00,0.00,0.00,2.35,3.53,4.12,46.2,https://fbref.com/en/players/488ee64c/Ali-Alipour,488ee64c,Primeira Liga
12,Almeida,BRA,DF,Estrela,23-358,2000,5.4,0.19,0.00,0.00,1.67,0.74,0.00,0.00,0.56,0.93,0.00,0.00,0.00,4.44,2.04,1.67,55.0,https://fbref.com/en/players/c8fb10df/Almeida,c8fb10df,Primeira Liga
13,Pedro Álvaro,POR,DF,Estoril,23-312,2000,13.0,0.38,0.00,0.00,1.46,0.23,0.08,0.08,1.15,0.54,0.00,0.00,0.08,3.38,2.08,2.54,45.0,https://fbref.com/en/players/00a2c297/Pedro-Alvaro,00a2c297,Primeira Liga
14,Pedro Amador,POR,DF,Moreirense,25-021,1998,10.0,0.00,0.00,0.00,0.70,0.70,0.00,4.10,1.40,1.50,0.00,0.00,0.00,5.10,1.60,2.40,40.0,https://fbref.com/en/players/00dad262/Pedro-Amador,00dad262,Primeira Liga
15,Artur Jorge Marques Amorim,POR,DF,Farense,29-147,1994,5.4,0.56,0.00,0.00,1.67,0.19,0.00,0.00,1.30,0.74,0.19,0.19,0.19,4.07,1.67,1.67,50.0,https://fbref.com/en/players/801f3d1d/Artur-Jorge-Marques-Amorim,801f3d1d,Primeira Liga
16,André André,POR,MF,Vitória,34-135,1989,1.0,1.00,0.00,0.00,4.00,7.00,0.00,1.00,3.00,3.00,0.00,0.00,0.00,13.0,0.00,1.00,0.0,https://fbref.com/en/players/9f31b1d3/Andre-Andre,9f31b1d3,Primeira Liga
17,Andrew,BRA,GK,Gil Vicente FC,22-191,2001,14.0,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.50,0.00,100.0,https://fbref.com/en/players/40406a00/Andrew,40406a00,Primeira Liga
18,Jeremy Antonisse,CUW,"FW,MF",Moreirense,21-285,2002,2.1,0.95,0.48,0.48,2.86,2.38,0.48,0.95,0.95,2.38,0.00,0.00,0.00,8.10,0.95,1.90,33.3,https://fbref.com/en/players/6011e63a/Jeremy-Antonisse,6011e63a,Primeira Liga
19,Pedro Aparício,POR,"MF,FW",Moreirense,28-139,1995,1.3,0.77,0.00,0.00,2.31,1.54,0.00,6.15,0.77,0.00,0.00,0.00,0.00,7.69,0.00,4.62,0.0,https://fbref.com/en/players/0bd8952e/Pedro-Aparicio,0bd8952e,Primeira Liga
20,Óscar Aranda,ESP,"FW,MF",Famalicão,21-254,2002,6.0,0.33,0.00,0.00,1.00,4.67,0.17,3.33,0.00,0.50,0.00,0.00,0.00,5.67,0.50,1.33,27.3,https://fbref.com/en/players/4d3bdda7/Oscar-Aranda,4d3bdda7,Primeira Liga
21,Henrique Araújo,POR,FW,Famalicão,21-354,2002,6.1,0.16,0.00,0.00,1.31,1.64,0.66,0.00,0.00,0.16,0.16,0.00,0.00,3.44,2.46,5.25,31.9,https://fbref.com/en/players/353eb529/Henrique-Araujo,353eb529,Primeira Liga
22,Tiago Araújo,POR,"DF,MF",Estoril,22-287,2001,15.3,0.26,0.00,0.00,0.65,0.78,0.20,3.99,1.05,0.98,0.00,0.00,0.00,5.75,0.72,1.18,37.9,https://fbref.com/en/players/1b54edb3/Tiago-Araujo,1b54edb3,Primeira Liga
23,Tomás Araújo,POR,DF,Benfica,21-237,2002,1.1,0.00,0.00,0.00,1.82,0.00,0.00,0.91,1.82,0.91,0.00,0.00,0.00,12.7,3.64,0.91,80.0,https://fbref.com/en/players/0fa11d7d/Tomas-Araujo,0fa11d7d,Primeira Liga
24,Arthur,BRA,FW,Benfica,25-258,1998,5.9,0.34,0.00,0.00,2.03,1.19,0.34,0.17,0.17,0.68,0.00,0.00,0.00,2.71,1.69,3.56,32.3,https://fbref.com/en/players/a820e429/Arthur,a820e429,Primeira Liga
25,Gustavo Assuncao,POR,MF,Famalicão,23-284,2000,5.0,1.00,0.00,0.00,2.60,1.20,0.00,1.80,1.00,1.80,0.00,0.00,0.00,5.60,0.60,1.00,37.5,https://fbref.com/en/players/065c8786/Gustavo-Assuncao,065c8786,Primeira Liga
26,Otavio Ataide,BRA,DF,Famalicão,21-262,2002,12.4,0.24,0.00,0.00,1.37,1.45,0.08,0.89,1.69,1.21,0.00,0.00,0.00,6.05,1.61,0.73,69.0,https://fbref.com/en/players/6f22e535/Otavio-Ataide,6f22e535,Primeira Liga
27,Fredrik Aursnes,NOR,DF,Benfica,28-029,1995,15.8,0.06,0.00,0.00,0.89,0.57,0.25,1.90,0.76,1.01,0.00,0.06,0.00,5.89,0.38,0.95,28.6,https://fbref.com/en/players/f0677ed7/Fredrik-Aursnes,f0677ed7,Primeira Liga
28,Chidozie Awaziem,NGA,DF,Boavista,27-007,1997,14.0,0.29,0.00,0.00,0.86,0.64,0.07,0.07,0.79,0.86,0.00,0.07,0.00,5.93,3.00,1.50,66.7,https://fbref.com/en/players/70d8e84c/Chidozie-Awaziem,70d8e84c,Primeira Liga
29,Abdul Awudu,GHA,FW,Vizela,22-363,2001,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,https://fbref.com/en/players/fe0670bd/Abdul-Awudu,fe0670bd,Primeira Liga
30,Alexander Bah,DEN,DF,Benfica,26-030,1997,6.2,0.32,0.00,0.00,0.81,1.61,0.32,2.42,1.45,2.42,0.00,0.00,0.00,7.42,1.61,0.97,62.5,https://fbref.com/en/players/78f21137/Alexander-Bah,78f21137,Primeira Liga
31,Elves Baldé,POR,"FW,MF",Farense,24-098,1999,3.0,0.00,0.00,0.00,1.00,1.33,0.00,10.3,0.00,0.67,0.00,0.00,0.00,3.67,0.67,0.00,100.0,https://fbref.com/en/players/4a021afe/Elves-Balde,4a021afe,Primeira Liga
32,Daniel Bandeira,POR,MF,Vitória,23-272,2000,7.5,0.13,0.00,0.00,0.80,0.80,0.00,3.20,1.47,0.80,0.00,0.00,0.00,7.47,1.47,1.07,57.9,https://fbref.com/en/players/56fca564/Daniel-Bandeira,56fca564,Primeira Liga
33,Simon Banza,COD,FW,Braga,27-148,1996,11.8,0.08,0.00,0.00,1.78,2.71,0.42,0.25,0.42,0.51,0.08,0.00,0.00,1.44,3.47,4.58,43.2,https://fbref.com/en/players/be47b750/Simon-Banza,be47b750,Primeira Liga
34,Rafael Barbosa,POR,"FW,MF",Farense,27-285,1996,2.5,0.40,0.00,0.00,0.40,2.80,0.00,5.60,0.40,0.40,0.00,0.00,0.00,6.00,0.00,1.60,0.0,https://fbref.com/en/players/2a34574e/Rafael-Barbosa,2a34574e,Primeira Liga
35,Romário Baró,POR,"MF,FW",Porto,23-348,2000,1.4,0.00,0.00,0.00,0.71,2.14,0.00,1.43,0.00,0.71,0.00,0.00,0.00,1.43,0.00,1.43,0.0,https://fbref.com/en/players/a4e16ab4/Romario-Baro,a4e16ab4,Primeira Liga
36,Afonso Bastardo,POR,MF,Sporting CP,18-295,2005,0.3,0.00,0.00,0.00,0.00,3.33,0.00,16.7,0.00,3.33,0.00,0.00,0.00,6.67,0.00,0.00,,https://fbref.com/en/players/7f3f5aa6/Afonso-Bastardo,7f3f5aa6,Primeira Liga
37,Gilberto Batista,POR,MF,Moreirense,20-010,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,https://fbref.com/en/players/f16755ca/Gilberto-Batista,f16755ca,Primeira Liga
38,Ricardo Batista,POR,GK,Casa Pia,37-050,1986,15.0,0.07,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.20,0.07,75.0,https://fbref.com/en/players/abef8824/Ricardo-Batista,abef8824,Primeira Liga
39,Roko Baturina,CRO,FW,Gil Vicente FC,23-202,2000,7.6,0.00,0.00,0.00,1.18,2.24,0.53,0.13,0.00,0.13,0.13,0.00,0.00,1.32,3.16,3.29,49.0,https://fbref.com/en/players/c432ba7d/Roko-Baturina,c432ba7d,Primeira Liga
40,Bachir Belloumi,ALG,"FW,MF",Farense,21-221,2002,12.1,0.17,0.00,0.00,0.83,0.66,0.25,2.15,0.91,1.16,0.00,0.00,0.00,5.79,1.74,1.49,53.8,https://fbref.com/en/players/b6cafcad/Bachir-Belloumi,b6cafcad,Primeira Liga
41,Beni,ANG,MF,Casa Pia,21-232,2002,8.2,0.61,0.00,0.00,1.46,1.71,0.00,0.61,0.73,1.95,0.00,0.00,0.00,7.93,0.61,0.49,55.6,https://fbref.com/en/players/2ca7a245/Beni,2ca7a245,Primeira Liga
42,Benny,POR,"MF,FW",Chaves,23-287,2000,6.2,0.00,0.00,0.00,1.29,0.97,0.16,6.45,0.00,0.48,0.00,0.00,0.00,3.87,0.32,0.81,28.6,https://fbref.com/en/players/6cb8db0f/Benny,6cb8db0f,Primeira Liga
43,Berna,POR,"FW,DF",Boavista,20-115,2003,2.6,0.77,0.00,0.00,3.85,1.92,0.00,3.46,1.54,2.31,0.00,0.00,0.00,4.62,2.69,3.85,41.2,https://fbref.com/en/players/b9ab1df7/Berna,b9ab1df7,Primeira Liga
44,Juan Bernat,ESP,DF,Benfica,30-313,1993,0.9,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44,2.22,0.00,100.0,https://fbref.com/en/players/433dc9a2/Juan-Bernat,433dc9a2,Primeira Liga
45,Emmanuel Boateng,GHA,FW,Rio Ave,27-230,1996,10.6,0.28,0.00,0.00,2.26,2.17,0.85,0.57,0.19,0.66,0.09,0.00,0.00,3.58,2.36,3.87,37.9,https://fbref.com/en/players/2e23c66b/Emmanuel-Boateng,2e23c66b,Primeira Liga
46,Kiko Bondoso,POR,"FW,MF",Vizela,28-052,1995,2.1,0.00,0.00,0.00,0.00,2.38,0.48,1.43,0.48,1.43,0.00,0.00,0.00,7.14,0.00,2.38,0.0,https://fbref.com/en/players/eb60757f/Kiko-Bondoso,eb60757f,Primeira Liga
47,Toni Borevkovic,CRO,DF,Vitória,26-204,1997,6.0,0.17,0.00,0.00,1.50,0.50,0.00,0.17,2.00,0.67,0.00,0.00,0.00,4.00,1.83,1.17,61.1,https://fbref.com/en/players/d05eeced/Toni-Borevkovic,d05eeced,Primeira Liga
48,Gonçalo Borges,POR,"MF,DF",Porto,22-285,2001,2.3,0.87,0.00,0.00,2.61,1.74,1.30,10.9,0.00,1.30,0.43,0.00,0.00,3.48,0.00,1.30,0.0,https://fbref.com/en/players/4d1c4a5d/Goncalo-Borges,4d1c4a5d,Primeira Liga
49,Cristian Borja,COL,DF,Braga,30-324,1993,12.3,0.16,0.00,0.00,1.06,0.89,0.41,4.15,0.98,0.89,0.00,0.00,0.00,6.26,1.06,0.98,52.0,https://fbref.com/en/players/9d7d5334/Cristian-Borja,9d7d5334,Primeira Liga
50,Róbert Boženík,SVK,FW,Boavista,24-051,1999,15.2,0.13,0.00,0.00,2.24,1.91,0.86,0.59,0.13,0.39,0.00,0.00,0.00,1.84,1.78,2.89,38.0,https://fbref.com/en/players/ba6cf633/Robert-Bozenik,ba6cf633,Primeira Liga
51,Daniel Bragança,POR,MF,Sporting CP,24-226,1999,3.0,0.33,0.00,0.00,2.67,2.33,0.00,1.00,1.67,1.33,0.00,0.00,0.00,4.67,1.33,0.33,80.0,https://fbref.com/en/players/0c152537/Daniel-Braganca,0c152537,Primeira Liga
52,Bruno Brigido,BRA,GK,Estrela,32-305,1991,8.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.00,,https://fbref.com/en/players/5ccca624/Bruno-Brigido,5ccca624,Primeira Liga
53,Bruma,POR,FW,Braga,29-076,1994,9.6,0.10,0.00,0.00,0.63,0.94,0.21,0.94,0.00,0.83,0.00,0.00,0.00,5.10,0.00,0.31,0.0,https://fbref.com/en/players/5caa62a7/Bruma,5caa62a7,Primeira Liga
54,André Bukia,COD,"MF,FW",Arouca,28-311,1995,1.5,0.00,0.00,0.00,2.00,4.67,0.00,12.0,0.67,2.67,0.00,0.00,0.00,6.00,0.00,0.67,0.0,https://fbref.com/en/players/f9a92ea5/Andre-Bukia,f9a92ea5,Primeira Liga
55,Fabijan Buntić,CRO,GK,Vizela,26-318,1997,16.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.50,0.06,0.00,100.0,https://fbref.com/en/players/f566b29e/Fabijan-Buntic,f566b29e,Primeira Liga
56,Aleksandar Busnić,SRB,"MF,FW",Vizela,26-035,1997,4.9,0.20,0.00,0.00,2.04,1.22,0.00,0.20,1.22,1.22,0.00,0.00,0.00,5.10,2.65,1.63,61.9,https://fbref.com/en/players/ae82492b/Aleksandar-Busnic,ae82492b,Primeira Liga
57,Oriol Busquets,ESP,MF,Arouca,24-353,1999,2.5,0.40,0.00,0.00,0.40,0.80,0.40,0.40,0.80,0.40,0.00,0.00,0.00,4.00,0.40,0.80,33.3,https://fbref.com/en/players/49712367/Oriol-Busquets,49712367,Primeira Liga
58,Rafael Bustamante,COL,MF,Vizela,24-098,1999,6.9,0.14,0.00,0.00,1.16,0.72,0.00,0.43,1.74,1.30,0.00,0.00,0.00,7.10,0.87,0.87,50.0,https://fbref.com/en/players/b40d1559/Rafael-Bustamante,b40d1559,Primeira Liga
59,Leonardo Buta,POR,DF,Gil Vicente FC,21-217,2002,12.1,0.08,0.00,0.00,1.07,2.15,0.17,1.32,1.24,0.74,0.08,0.08,0.00,4.63,0.58,0.50,53.8,https://fbref.com/en/players/dee3d535/Leonardo-Buta,dee3d535,Primeira Liga
60,Adrián Butzke,ESP,FW,Vitória,24-284,1999,2.0,0.00,0.00,0.00,1.50,2.50,1.00,0.50,0.00,1.50,0.00,0.00,0.00,2.00,5.00,6.50,43.5,https://fbref.com/en/players/505dce2b/Adrian-Butzke,505dce2b,Primeira Liga
61,Erick Cabaco,URU,DF,Estoril,28-264,1995,3.7,0.00,0.00,0.00,1.08,0.27,0.00,0.00,1.89,1.08,0.00,0.00,0.00,4.32,1.35,1.89,41.7,https://fbref.com/en/players/e7ab4179/Erick-Cabaco,e7ab4179,Primeira Liga
62,Jhonder Cádiz,VEN,FW,Famalicão,28-163,1995,10.4,0.29,0.10,0.00,2.02,2.69,0.96,0.48,0.10,0.38,0.00,0.00,0.00,2.31,4.52,2.60,63.5,https://fbref.com/en/players/e8edfdc9/Jhonder-Cadiz,e8edfdc9,Primeira Liga
63,João Pedro Gomes Camacho,POR,FW,Moreirense,29-199,1994,8.9,0.11,0.00,0.00,1.69,2.70,0.34,2.02,0.67,1.35,0.00,0.00,0.00,4.04,1.46,1.46,50.0,https://fbref.com/en/players/31c3caea/Joao-Pedro-Gomes-Camacho,31c3caea,Primeira Liga
64,Ibrahima Camará,GUI,MF,Boavista,24-348,1999,1.7,0.00,0.59,0.00,0.59,1.18,0.00,2.94,1.18,1.18,0.00,0.00,0.00,2.94,1.76,2.35,42.9,https://fbref.com/en/players/922f894e/Ibrahima-Camara,922f894e,Primeira Liga
65,Cambila,ANG,GK,Estrela,21-237,2002,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,https://fbref.com/en/players/e8dc329b/Cambila,e8dc329b,Primeira Liga
66,Luan Campos,BRA,"FW,MF",Portimonense,21-295,2002,2.0,0.50,0.00,0.00,1.50,0.50,0.50,2.00,1.50,0.50,0.00,0.00,0.00,2.50,1.00,2.00,33.3,https://fbref.com/en/players/63ea8662/Luan-Campos,63ea8662,Primeira Liga
67,Fábio Cardoso,POR,DF,Porto,29-264,1994,7.9,0.38,0.13,0.00,1.27,0.76,0.13,0.25,0.63,0.25,0.00,0.00,0.00,2.78,2.28,3.04,42.9,https://fbref.com/en/players/4a5839fa/Fabio-Cardoso,4a5839fa,Primeira Liga
68,Felippe Cardoso,BRA,FW,Casa Pia,25-096,1998,6.6,0.45,0.00,0.00,0.91,1.36,0.61,0.45,0.00,0.45,0.00,0.00,0.00,2.12,2.42,2.73,47.1,https://fbref.com/en/players/7a2bbdf3/Felippe-Cardoso,7a2bbdf3,Primeira Liga
69,Carlinhos,BRA,MF,Portimonense,29-200,1994,14.9,0.34,0.00,0.00,1.41,1.41,0.07,3.02,0.34,1.14,0.00,0.00,0.00,5.30,0.40,0.34,54.5,https://fbref.com/en/players/e19ca5b9/Carlinhos,e19ca5b9,Primeira Liga
70,João Carlos,BRA,"FW,DF",Estoril,28-313,1995,0.6,3.33,0.00,0.00,8.33,1.67,0.00,1.67,0.00,0.00,0.00,0.00,0.00,3.33,16.7,18.3,47.6,https://fbref.com/en/players/0cc9e053/Joao-Carlos,0cc9e053,Primeira Liga
71,José Carlos,POR,DF,Gil Vicente FC,25-161,1998,14.7,0.41,0.00,0.00,1.63,1.70,0.07,1.50,1.56,1.77,0.00,0.07,0.00,5.71,0.95,1.02,48.3,https://fbref.com/en/players/4e2da7f7/Jose-Carlos,4e2da7f7,Primeira Liga
72,Zé Carlos,POR,"MF,DF",Vitória,22-070,2001,3.1,1.29,0.00,0.00,1.29,2.90,0.00,4.19,0.97,1.29,0.00,0.00,0.00,10.6,0.97,0.32,75.0,https://fbref.com/en/players/8bc1f137/Ze-Carlos,8bc1f137,Primeira Liga
73,David Carmo,POR,DF,Porto,24-173,1999,6.8,0.88,0.15,0.15,2.35,0.00,0.00,0.00,0.29,0.59,0.00,0.00,0.00,4.56,3.68,1.62,69.4,https://fbref.com/en/players/3ce20eda/David-Carmo,3ce20eda,Primeira Liga
74,Marcelo Carné,BRA,GK,Estoril,33-336,1990,11.0,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.09,1.00,0.27,0.09,75.0,https://fbref.com/en/players/a24d3330/Marcelo-Carne,a24d3330,Primeira Liga
75,Carraça,POR,"MF,DF",Chaves,30-313,1993,2.9,0.00,0.00,0.00,0.34,1.03,0.00,8.97,0.69,0.69,0.00,0.00,0.00,5.86,0.69,0.00,100.0,https://fbref.com/en/players/d96144c9/Carraca,d96144c9,Primeira Liga
76,Ronie Carrillo,ECU,FW,Portimonense,27-122,1996,8.7,0.00,0.11,0.00,1.61,1.61,0.57,0.34,0.23,0.23,0.00,0.00,0.00,2.18,1.95,2.99,39.5,https://fbref.com/en/players/f22278e5/Ronie-Carrillo,f22278e5,Primeira Liga
77,António Filipe de Carvalho,POR,GK,Estrela,38-269,1985,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.33,0.00,100.0,https://fbref.com/en/players/f4a6be9a/Antonio-Filipe-de-Carvalho,f4a6be9a,Primeira Liga
78,Martim Carvalho,POR,MF,Gil Vicente FC,20-359,2003,9.5,0.42,0.00,0.00,1.79,0.53,0.11,0.11,0.95,1.47,0.00,0.00,0.00,7.37,0.84,0.95,47.1,https://fbref.com/en/players/f98c4f0a/Martim-Carvalho,f98c4f0a,Primeira Liga
79,Vitor Carvalho,BRA,MF,Braga,26-226,1997,6.7,0.45,0.00,0.00,1.94,0.30,0.00,0.15,1.34,1.34,0.00,0.00,0.00,7.01,2.39,2.99,44.4,https://fbref.com/en/players/adc77724/Vitor-Carvalho,adc77724,Primeira Liga
80,Facundo Cáseres,ARG,MF,Farense,22-225,2001,1.5,0.67,0.00,0.00,3.33,2.00,0.00,0.00,1.33,0.00,0.00,0.00,0.00,2.67,1.33,1.33,50.0,https://fbref.com/en/players/21be17c9/Facundo-Caseres,21be17c9,Primeira Liga
81,Midana Cassama,GNB,"FW,MF",Portimonense,21-143,2002,0.5,0.00,2.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00,33.3,https://fbref.com/en/players/d00578b9/Midana-Cassama,d00578b9,Primeira Liga
82,Cassiano,BRA,FW,Estoril,34-206,1989,8.7,0.23,0.00,0.00,1.49,1.15,1.03,0.11,0.00,1.15,0.00,0.00,0.00,1.03,1.72,3.45,33.3,https://fbref.com/en/players/46fa8966/Cassiano,46fa8966,Primeira Liga
83,Jesús Castillo,PER,MF,Gil Vicente FC,22-211,2001,0.5,0.00,0.00,0.00,2.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,8.00,0.00,0.00,,https://fbref.com/en/players/957ac8ad/Jesus-Castillo,957ac8ad,Primeira Liga
84,André Castro,POR,MF,Braga,35-281,1988,0.5,0.00,0.00,0.00,2.00,6.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,4.00,4.00,4.00,50.0,https://fbref.com/en/players/37d0048f/Andre-Castro,37d0048f,Primeira Liga
85,Geny Catamo,MOZ,"MF,DF",Sporting CP,22-347,2001,7.8,0.00,0.00,0.00,1.15,2.69,0.26,2.18,0.77,0.77,0.00,0.00,0.00,6.92,0.38,0.77,33.3,https://fbref.com/en/players/28cb9f21/Geny-Catamo,28cb9f21,Primeira Liga
86,Tidjany Chabrol,FRA,"FW,MF",Gil Vicente FC,21-177,2002,4.3,0.00,0.00,0.00,1.16,3.72,0.00,2.09,0.23,0.47,0.23,0.00,0.00,5.35,0.23,1.16,16.7,https://fbref.com/en/players/f8d7f03b/Tidjany-Chabrol,f8d7f03b,Primeira Liga
